car_id,price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Trim,Drivetrain,Seats,Number of Cylinders,Horse Power,Registered city
BoHw0okITX5zWbs0S7auJE5H,4680000,Petrol,Automatic,Toyota,Camry,2010,Silver,Foreign Used,139305.0,2500.0,Imported,Imported,,,,,,,
mUSTntMpGOWGKBNragvaEEOw,1520000,Petrol,Automatic,Honda,Pilot,2003,Silver,Nigerian Used,167042.0,3500.0,Registered,Registered,SUV,,,,,,
rCoAwnPJJAFESNy3WPs4j44y,1785000,Petrol,Automatic,Kia,Cerato,2011,Gray,Nigerian Used,122949.0,1600.0,Registered,Registered,,,,,,,
66u2VFLXgyO6wkA2C3uFaDwP,2835000,Petrol,Automatic,Toyota,Camry,2003,White,Foreign Used,126800.0,2400.0,Imported,Imported,,,,,,,
klFywQGAB2PqlqdLLakLIlJ2,1575000,Petrol,Manual,Toyota,Picnic,1999,Silver,Nigerian Used,439724.0,2000.0,Registered,Registered,,,,,,,
hLd3lhuZsdRlfc071mRipsaR,1872000,Petrol,Automatic,Toyota,Camry,2004,Silver,Nigerian Used,146599.0,3000.0,Registered,Registered,Sedan,LE V6 4dr Sedan (3.0L 6cyl 5A),Front,5.0,6.0,210.0,LAGOS
rIXTAfO4H1DrPg294dIsNJ2w,1404000,Petrol,Automatic,Honda,Accord,2003,Black,Nigerian Used,305762.0,3000.0,Registered,Imported,,Automatic,Front Wheel,,,,RIVERS
fMuUIlomGVnjfr9ApUByURzx,2730000,Petrol,Automatic,Toyota,Camry,2010,Black,Nigerian Used,135685.0,2400.0,Registered,Registered,,,,,,,
rCoAwnPJJAFESNy3WPs4j44y,1785000,Petrol,Automatic,Kia,Cerato,2011,Gray,Nigerian Used,122949.0,1600.0,Registered,Registered,,,,,,,
wLcneTvl0K3Z2ML9YZcwG4Kh,2100000,Petrol,Automatic,Mercedes-Benz,E350,2004,Silver,Nigerian Used,99665.0,3200.0,Registered,Registered,,,,,,,
yCALqaArWIkvRgs1R3pzBwt0,2100000,Petrol,Automatic,Lexus,ES,2002,White,Nigerian Used,191654.0,3000.0,Registered,Registered,,,,,,,
hNPHEwxFhutQ2hJsCikD2g59,2100000,Petrol,Automatic,Chevrolet,Avalanche,2005,Gray,Nigerian Used,,5300.0,Registered,Registered,,,,,,,LAGOS
wJMeO5jxkSHcNTAYXHmj3uzb,4264000,Petrol,Automatic,Lexus,RX,2008,Gray,Nigerian Used,192561.0,3500.0,Registered,Imported,SUV,,,,,,LAGOS
3AcTNykMHEAB5zQIzu8gYmAx,2940000,Petrol,Automatic,Chrysler,Town&Country,2013,Silver,Nigerian Used,49863.0,3500.0,Registered,Imported,Minivan,3.6 2WD,Front Wheel,7.0,6.0,283.0,LAGOS
dXjaMiKyLl6ZqAcSEOuW9oLO,2100000,Petrol,Automatic,Lexus,ES,2002,Gray,Nigerian Used,446659.0,3000.0,Registered,Registered,,,,,,,
wdin0EfZ8CtZVTubEXxq6OUA,2100000,Petrol,Automatic,Lexus,RX,2003,Gray,Nigerian Used,323041.0,3000.0,Registered,Registered,SUV,,,,,,BENIN
2VSmuJm2e0G9F5LhIzxqxWDX,2100000,Petrol,Automatic,Honda,Accord,2010,White,Nigerian Used,170630.0,3500.0,Registered,Registered,Coupe,,,,,,
wQe79cTjDnv31XxkmDHYaVBT,3952000,Petrol,Automatic,Lexus,ES,2007,Black,Nigerian Used,208937.0,3500.0,Registered,Registered,Sedan,350,Front Wheel,5.0,6.0,272.0,
ywuHhuppxv92bGYpjCfmpB8i,8400000,Petrol,Automatic,BMW,X6,2011,White,Foreign Used,127530.0,4400.0,Imported,Imported,SUV,,,,,,
s2dnnYaLPUg6PYqzX510h3nD,1664000,Petrol,Automatic,Peugeot,307,2008,Silver,Nigerian Used,244763.0,1600.0,Registered,Registered,,,,,,,Lagos
BoHw0okITX5zWbs0S7auJE5H,4680000,Petrol,Automatic,Toyota,Camry,2010,Silver,Foreign Used,139305.0,2500.0,Imported,Imported,,,,,,,
f76966XBxTK9V82WPwDPris3,1785000,Petrol,Manual,Hyundai,S-Coupe,1995,Orange,Foreign Used,179408.0,2000.0,Imported,Imported,,1.5,,,,,
kTdgAeNJmPx2kWHFrhwc9m6f,1575000,Petrol,Manual,Nissan,Almera,2014,Gray,Nigerian Used,,1500.0,Registered,Registered,,,,,,,ENUGU
nmcc09Xe2TlpAuLOvs7BvUN2,1785000,Petrol,Automatic,Kia,Cerato,2011,Blue,Nigerian Used,130509.0,1600.0,Registered,Imported,,,,,,,LAGOS
z6RYVoSw9AP6gUz8w4JgCpvL,2650000,Petrol,Automatic,Mazda,CX-9,2009,Black,Nigerian Used,292352.0,3700.0,Registered,Imported,SUV,,,,,,IMO
1eNHtTQrTHCXYoddfp2fQoeg,2392000,Petrol,Automatic,Mercedes-Benz,E350,2006,Black,Nigerian Used,301191.0,3500.0,Registered,Registered,,,,,,,ABUJA
fkDrLQ7dBffQLIKS9Rw6vGVy,8190000,Petrol,Automatic,BMW,X6,2014,Black,Nigerian Used,60151.0,4400.0,Registered,Registered,SUV,,,,,,
yKR0kqc8wvqKSCkEl1f0CtXU,2940000,Petrol,Automatic,Toyota,Corolla,2011,Gray,Nigerian Used,128360.0,1800.0,Registered,Imported,,,,,,,LAGOS
l6RUhauy9gWe4j5RrJgtj2Xe,1248000,Petrol,Manual,Volkswagen,Golf,1999,Green,Nigerian Used,218661.0,1600.0,Registered,Registered,,,,,,,
aKc0zpXNFcV8hAJ7JkqWG8uU,2835000,Petrol,Automatic,Land Rover,Lr3,2006,Gray,Nigerian Used,107652.0,4500.0,Registered,Registered,SUV,,,,,,LAGOS
mv5m0aQQnayk8XPrHvX6mAXw,2415000,Petrol,Automatic,Infiniti,G35,2004,Black,Foreign Used,156856.0,3500.0,Imported,Imported,,Base w/Leather Sedan,,,,,
ir7AvOUiABcgPKIEuP2Lx82L,2520000,Petrol,Automatic,Volkswagen,Tiguan,2012,Black,Nigerian Used,135495.0,2000.0,Registered,Registered,,,,,,,Lagos
pMyxbI8GGVV4MkxzMMRsmBpg,11865000,Petrol,Automatic,Volkswagen,Golf,2016,Black,Foreign Used,70967.0,1800.0,Imported,Imported,Hatchback,TSI S 4-Door FWD,Front Wheel,5.0,4.0,170.0,
g1qLeGbbcY0U0T9urhyHqhsl,1995000,Petrol,Automatic,Honda,Accord,2008,Gray,Nigerian Used,119653.0,2400.0,Registered,Imported,,,,,,,ABEOKUTA
z0b3V6BrADIRLd0ss86WwEEw,2200000,Petrol,Automatic,Lexus,RX 300,2003,Black,Nigerian Used,200185.0,3500.0,Registered,Registered,SUV,,,,,,Lagos
gjAtyzKI3PohYBKTLP2L8LxA,2808000,Petrol,Automatic,Toyota,Corolla,2008,Black,Nigerian Used,357676.0,1800.0,Registered,Registered,,,,,,,Ondo
z0b3V6BrADIRLd0ss86WwEEw,2200000,Petrol,Automatic,Lexus,RX 300,2003,Black,Nigerian Used,200185.0,3500.0,Registered,Registered,SUV,,,,,,Lagos
pMyxbI8GGVV4MkxzMMRsmBpg,11865000,Petrol,Automatic,Volkswagen,Golf,2016,Black,Foreign Used,70967.0,1800.0,Imported,Imported,Hatchback,TSI S 4-Door FWD,Front Wheel,5.0,4.0,170.0,
7qlavhAOkOyhjL5KVu3XoiLA,1560000,Petrol,Automatic,Toyota,Sienna,1999,Gold,Nigerian Used,497649.0,3000.0,Registered,Registered,SUV,,,,,,OYO
sbEQjHpLqmh3PPDCQ3oVNzGt,1780000,Petrol,Automatic,Toyota,Camry,2003,Gray,Nigerian Used,316930.0,2400.0,Registered,Registered,,,,,,,
QgZQRcruaCch2hq3fMjdsSk,1768000,Petrol,Automatic,Volkswagen,Passat,2007,Gray,Nigerian Used,177132.0,2000.0,Registered,Registered,,,,,,,RIVERS
sooaXk7gkRRgCA0kJbSiA6EN,2762500,Petrol,Automatic,Hyundai,Sonata,2008,Gray,Foreign Used,89964.0,2400.0,Imported,Imported,,,,,,,
g1qLeGbbcY0U0T9urhyHqhsl,1995000,Petrol,Automatic,Honda,Accord,2008,Gray,Nigerian Used,119653.0,2400.0,Registered,Imported,,,,,,,ABEOKUTA
zIAaZlGrwgPdq68GqsRbs2uN,2100000,Petrol,Automatic,Toyota,Highlander,2004,Gold,Nigerian Used,317492.0,3400.0,Registered,Imported,,,,,,,BENIN
rUwghpR2DvvieUYTI92oNm56,1872000,Petrol,Automatic,Acura,MDX,2003,Black,Nigerian Used,163508.0,3500.0,Registered,Imported,,,,,,,LAGOS
ir7AvOUiABcgPKIEuP2Lx82L,2520000,Petrol,Automatic,Volkswagen,Tiguan,2012,Black,Nigerian Used,135495.0,2000.0,Registered,Registered,,,,,,,Lagos
xi3U1zlEqKC2tbevq6Lz4PEj,3640000,Petrol,Automatic,Toyota,Corolla,2007,Gray,Nigerian Used,167936.0,1800.0,Registered,Registered,,,,,,,Lagos
oWniX3Co15CRqN2UziH6mdb4,3255000,Petrol,Automatic,Audi,Q5,2009,Silver,Nigerian Used,153852.0,3200.0,Registered,Registered,SUV,,,,,,Lagso
5EPCNc7lxmhzvOotIG4yBdv2,6240000,Petrol,Automatic,Toyota,Land Cruiser Prado,2008,Black,Nigerian Used,305762.0,4000.0,Registered,Registered,SUV,,,,,,
95ob6mCVVWEvxLWknfd71de3,2415000,Petrol,Automatic,Toyota,Highlander,2002,Gray,Nigerian Used,249757.0,3000.0,Registered,Imported,SUV,Limited V6 AWD,All Wheel,5.0,6.0,220.0,Rivers
5Jp3j28zIwlPqNonftmuk1a6,2625000,Petrol,Manual,Nissan,Sunny,2012,Gray,Nigerian Used,162879.0,1600.0,Registered,Registered,,,,,,,
rUwghpR2DvvieUYTI92oNm56,1872000,Petrol,Automatic,Acura,MDX,2003,Black,Nigerian Used,163508.0,3500.0,Registered,Imported,,,,,,,LAGOS
5Jp3j28zIwlPqNonftmuk1a6,2625000,Petrol,Manual,Nissan,Sunny,2012,Gray,Nigerian Used,162879.0,1600.0,Registered,Registered,,,,,,,
tPIW5hvFM9mU5CUMSbwbKGup,18900000,Petrol,Automatic,Mercedes-Benz,CLA-Class,2019,White,Nigerian Used,31124.0,2400.0,Registered,Imported,SUV,,,,,,
gc5L0CyDSgU2q2GDPmPDj8YR,2704000,Petrol,Automatic,Kia,Rio,2014,Black,Nigerian Used,146415.0,2400.0,Registered,Registered,,,,,,,
xi3U1zlEqKC2tbevq6Lz4PEj,3640000,Petrol,Automatic,Toyota,Corolla,2007,Gray,Nigerian Used,167936.0,1800.0,Registered,Registered,,,,,,,Lagos
soMpbtZvWhBtL1Z1C2ZnbiBc,1768000,Petrol,Automatic,Volkswagen,Passat,2008,White,Nigerian Used,341209.0,2400.0,Registered,Registered,,,,,,,Lagos
95ob6mCVVWEvxLWknfd71de3,2415000,Petrol,Automatic,Toyota,Highlander,2002,Gray,Nigerian Used,249757.0,3000.0,Registered,Imported,SUV,Limited V6 AWD,All Wheel,5.0,6.0,220.0,Rivers
hN7BmTzAbtupJXlmudK2UIlo,2415000,Petrol,Automatic,Infiniti,FX35,2009,Gray,Nigerian Used,131391.0,3500.0,Registered,Registered,SUV,,,,,,
1m8nOYsiVZnI2xbvUWNyz0i6,1680000,Petrol,Automatic,Hyundai,Elantra,2008,Silver,Nigerian Used,289188.0,2000.0,Registered,Registered,,,,,,,LAGOS
uYQtD8bJKX1B6LqWEbvwnAxH,3120000,Hybrid,Automatic,Honda,Civic,2008,Gray,Foreign Used,182880.0,1300.0,Imported,Imported,,,,,,,
i7Mbqdplgbs5SepMO2kzyoMN,1575000,Petrol,Automatic,Honda,CR-V,2006,Brown,Nigerian Used,128782.0,2500.0,Registered,Imported,SUV,,,,,,
6n7B5OqyEQJHe44Y3wrcQMnO,2625000,Petrol,Automatic,Volkswagen,CC,2012,Gray,Nigerian Used,182679.0,2500.0,Registered,Registered,,,,,,,LAGOS
dZ9zfV9xuJpZm0UntLyh8VlX,2415000,Petrol,Automatic,Acura,TL,2011,Black,Nigerian Used,384822.0,3500.0,Registered,Imported,,,,,,,LAGOS
sBkevH6tdte9yjiEoq2EJUfv,2080000,Petrol,Automatic,Honda,Civic,2008,Silver,Nigerian Used,7688.0,1400.0,Registered,Imported,,1.4,Front Wheel,5.0,4.0,83.0,lagos
Cqx78WKwXxJsLVKUuv5SOcTW,2415000,Petrol,Automatic,Toyota,Camry,2009,Black,Nigerian Used,192681.0,2400.0,Registered,Registered,Sedan,LE 4dr Sedan (2.4L 4cyl 5A),Front,5.0,4.0,158.0,LAGOS
hqaRTztBD18NJhPnYy0hwcFO,1680000,Petrol,Automatic,Toyota,Camry,2005,Gray,Nigerian Used,344411.0,2400.0,Registered,Registered,,,,,,,
3sydBwkVlbzIJl22tuDpcDxM,4830000,Petrol,Automatic,Honda,Accord,2016,Blue,Nigerian Used,69927.0,3500.0,Registered,Imported,Coupe,Touring 2dr Coupe FWD (3.5L 6cyl 6A),Front Wheel,5.0,6.0,278.0,ABUJA
pmikwAPGEv0kHnSgD3bh2ILr,2912000,Petrol,Automatic,Mercedes-Benz,E350,2006,Gray,Nigerian Used,12758.0,3500.0,Registered,Registered,Sedan,Base 4dr Sedan RWD (3.5L 6cyl 7A),Rear Wheel,5.0,6.0,268.0,PLATEAU STATE
zliJraxu1R0LR5pmkDca1g9x,1890000,Petrol,Automatic,Toyota,Corolla,2004,Blue,Nigerian Used,299999.0,1800000.0,Registered,Registered,,,,,,,Abuja
mF2CelrzKCMJSR74iCRMScYf,1890000,Petrol,Automatic,Mazda,CX-7,2007,Brown,Nigerian Used,357234.0,2300.0,Registered,Imported,SUV,,,,,,
p4Hbi79LyB7g7quFgYaV61of,2444000,Petrol,Automatic,Infiniti,FX35,2005,Gold,Nigerian Used,316700.0,3500.0,Registered,Registered,SUV,,,,,,
1bm002X0ejwETs2c6StTlbG4,6825000,Petrol,Automatic,Subaru,Tribeca,2011,Black,Foreign Used,104748.0,3600.0,Imported,Imported,SUV,,,,,,
kL1GdwqYMavM8sJOat1QWJrw,2415000,Petrol,Manual,Toyota,Matrix,2006,Black,Foreign Used,408709.0,1800.0,Imported,Imported,,,,,,,
kyC935HNwnb49GFLUU0LovRY,2625000,Petrol,Automatic,BMW,525i,2006,Brown,Nigerian Used,84200.0,2500.0,Registered,Brand new,,,,,,,
BEkwpsFGcltEgwzpbTQra8os,2415000,Petrol,Manual,Volkswagen,Sharan,1996,Blue,Nigerian Used,375116.0,2800.0,Registered,Imported,,,,,,,NASARAWA
rG43XaIHrgnKSdwGICCFaLjm,1896000,Petrol,Automatic,Ford,Escape,2008,Red,Nigerian Used,317690.0,3000.0,Registered,Imported,SUV,XLT 4WD 3.0,All Wheel,5.0,6.0,200.0,RIVERS
9WO0RM9JGHU0MwohE4loH6Hs,3885000,Petrol,Automatic,Jeep,Compass,2007,Red,Foreign Used,196027.0,2400.0,Imported,Imported,,,,,,,
ix3xyQLFDWQe7IihI9A0Bdh5,2310000,Petrol,Automatic,Toyota,Matrix,2008,Blue,Nigerian Used,174479.0,1800.0,Registered,Registered,,,,,,,
eSV6affwWqe6kRO0K3SYajJM,2100000,Petrol,Automatic,Scion,xB,2006,Black,Foreign Used,166858.0,1500.0,Imported,Imported,,,,,,,
2wul1uZBqDWO1O6iOdIFvwP8,2730000,Petrol,Automatic,Acura,MDX,2008,Black,Nigerian Used,154333.0,3700.0,Registered,Imported,SUV,Sport 4dr AWD (3.7L 6cyl 5A),All Wheel,7.0,6.0,300.0,LAGOS
mUFqAHfg9nj7h9m0sGh5DbcW,2000000,Petrol,Automatic,Toyota,Highlander,2004,Black,Nigerian Used,377995.0,3000.0,Registered,Registered,SUV,Base AWD,All Wheel,5.0,4.0,160.0,LAGOS
8d177JaU8MEHDO8JgpGMLTQV,11550000,Petrol,Automatic,Toyota,Land Cruiser Prado,2011,Black,Nigerian Used,138752.0,2700.0,Registered,Imported,SUV,,,,,,LAGOS
3QUqUKeqG6kOJw2RLJq7av5c,2288000,Petrol,Automatic,Mercedes-Benz,E320,2005,Black,Nigerian Used,172962.0,3200.0,Registered,Imported,,,,,,,LAGOS
3YHVenCC3QnoHRp82yCiTXV6,2730000,Petrol,Automatic,BMW,130i,2008,Black,Nigerian Used,250479.0,3500.0,Registered,Registered,,,,,,,Lagos
zPaRuoH5gRkS5p5jcb9FQgA5,2080000,Petrol,Automatic,Lexus,RX 300,2001,Gray,Nigerian Used,201457.0,3000.0,Registered,Registered,SUV,,,,,,
5k0c2KMLotxCSBJs66sgWAmx,2992500,Petrol,Automatic,Mitsubishi,Pajero IO,2010,Black,Nigerian Used,117176.0,3800.0,Registered,Registered,,,,,,,Abuja
mkG7bMA69MjikAYpyHj1EkOH,2310000,Petrol,Automatic,Lexus,GS,2006,Black,Nigerian Used,166967.0,3500.0,Registered,Registered,Sedan,300 AWD,All Wheel,5.0,6.0,248.0,
xoxulDKKr9l3ph7PhLfy3KIQ,1260000,Petrol,Automatic,Honda,Accord,2004,Gray,Nigerian Used,408220.0,2400.0,Registered,Registered,,,,,,,
pkLahXcXyfyPJLtoVAnkXcVm,2100000,Petrol,Automatic,Toyota,Corolla,2006,Blue,Nigerian Used,341376.0,1800.0,Registered,Registered,Sedan,LE,Front,5.0,4.0,128.0,LAGOS
kzH3ZdjWP0dpzgcihR6M2yY9,2730000,Petrol,Automatic,BMW,323i,2005,Black,Foreign Used,390512.0,2500.0,Imported,Imported,,,,,,,
dJwGOYXBhfR4niZheEghuWro,2415000,Petrol,Automatic,Lexus,RX 300,2000,Gold,Foreign Used,245877.0,3000.0,Imported,Imported,SUV,,,,,,
f1Xnztkx5ng5O3b12BsAgIH3,1924000,Petrol,Manual,Toyota,Corolla,2007,Silver,Nigerian Used,143905.0,1800.0,Registered,Registered,Sedan,LE,Front,5.0,4.0,128.0,LAGOS
mvzO8JMR6LKqhA8otEP71Zdg,1680000,Petrol,Automatic,Mercedes-Benz,C220,2004,Gray,Nigerian Used,174963.0,2600.0,Registered,Registered,Hatchback,,,,,,
7IaC0giYlWwEgdmuhtnRByYa,8840000,Petrol,Automatic,Toyota,Camry,2015,Black,Foreign Used,343021.0,2500.0,Imported,Imported,Sedan,SE 4dr Sedan (2.5L 4cyl 6A),Front,5.0,4.0,178.0,
iqE1Ht9jzwAar2lKOAcR2H1D,2625000,Petrol,Automatic,Toyota,Matrix,2009,Black,Nigerian Used,214604.0,,Registered,Registered,,,,,,,
ffgxlYVjkuOnGP44Svcjrwlt,3952000,Petrol,Automatic,Lexus,RX,2005,Blue,Nigerian Used,180580.0,3300.0,Registered,Registered,SUV,,,,,,LAGOS
1sVFmuvgtwv2qumF1WyP9HR2,3150000,Petrol,Automatic,BMW,X5,2007,Gold,Nigerian Used,281924.0,4700.0,Registered,Imported,SUV,3.0D,All Wheel,5.0,6.0,218.0,
7J0oWrISiHSGnDmEc5RJFmTe,1890000,Petrol,Automatic,Mazda,6,2008,Silver,Nigerian Used,343804.0,2300.0,Registered,Registered,Sedan,2.3 Individual,Front Wheel,5.0,4.0,166.0,
bpvenXYeZdacirXfj1TPRipE,5200000,Petrol,Automatic,Toyota,Sienna,2007,Red,Foreign Used,185775.0,3500.0,Imported,Imported,Van,,,,,,
cF7og4Mw3QzKbfTrnxtKUI8j,2100000,Petrol,Automatic,Mercedes-Benz,M Class,2005,Black,Nigerian Used,395496.0,3700.0,Registered,Imported,SUV,,,,,,
nh8IIRYKh2S89nKdou3tQSIV,2310000,Petrol,Automatic,Toyota,Corolla,2009,Gold,Nigerian Used,283177.0,160000.0,Registered,Registered,,,,,,,Abuja
44JbwC3pk9SRDmOuqNZ0EkaK,2625000,Petrol,Automatic,Honda,CR-V,2009,Silver,Nigerian Used,79298.0,240000.0,Registered,Registered,SUV,,,,,,Abuja
dCG4OY4vdIaGAAjrHL6KwqYP,2520000,Petrol,Automatic,BMW,528i,2009,Blue,Nigerian Used,167372.0,30000.0,Registered,Registered,,,,,,,
BGmEBBruPR0zBu4rFOpT7jUi,1995000,Petrol,Automatic,Toyota,Matrix,2005,Silver,Nigerian Used,217949.0,1800.0,Registered,Registered,,,,,,,
rnBCpytB0FtRP6qqqnPZPeRX,1470000,Petrol,Automatic,Nissan,Altima,2007,Silver,Nigerian Used,236795.0,2500.0,Registered,Registered,Coupe,2.5,Front Wheel,5.0,4.0,167.0,LAGOS
oOq6SspiRgFBKX1kqQaFsGRJ,3150000,Petrol,Automatic,Honda,Accord,2013,Burgandy,Nigerian Used,44416.0,2400.0,Registered,Registered,,,,,,,LAGOS
wIICGGx8P2Q9tvadObWLsl80,2100000,Petrol,Automatic,Hyundai,Sonata,2006,Blue,Nigerian Used,222405.0,240000.0,Registered,Registered,,,,,,,Abuja
wFlrBiaaj26mCpnk8rlcREHk,1260000,Petrol,Automatic,Honda,Accord,2004,Gold,Nigerian Used,403625.0,2400.0,Registered,Registered,,,,,,,
ypeP9xJjvqD252r14V5LEitE,1560000,Petrol,Automatic,Toyota,Camry,2000,Green,Nigerian Used,181410.0,3000.0,Registered,Registered,,,,,,,
gqj1VLEWpiFwkIYiSR1D1Qwl,2825000,Petrol,Automatic,Toyota,Matrix,2009,Orange,Nigerian Used,185009.0,1800.0,Registered,Imported,SUV,XRS Hatchback FWD (2.4L 4cyl 5A),Front Wheel,5.0,4.0,158.0,LAGOS
lgsNayfGpQud3KwK7WFnlFj8,14175000,Diesel,Manual,Toyota,Land Cruiser Prado,2010,Black,Nigerian Used,241743.0,3000.0,Registered,Imported,SUV,,,,,,
abJvPM7dfGCQLSjzeaQGSpdh,5380000,Petrol,Automatic,Toyota,FJ Cruiser,2007,Blue,Nigerian Used,127189.0,4000.0,Registered,Registered,SUV,,,,,,LAGOS
qey63PEwy8j2tW2jWKkV5QOI,4200000,Petrol,Automatic,Toyota,Yaris,2015,Black,Nigerian Used,90461.0,1300.0,Registered,Registered,,,,,,,LAGOS
5WkpC4HuP6aHKjsZK4Q3Tu1d,2205000,Petrol,Automatic,Volkswagen,Jetta,2013,Black,Nigerian Used,96370.0,2000.0,Registered,Registered,,,,,,,LAGOS
rODfsiOb16XKoAE9pFIbrszT,4200000,Petrol,Automatic,Subaru,Legacy,2012,White,Foreign Used,221863.0,2500.0,Imported,Imported,,,,,,,
3hGTWwI1ZDa9hPeG0hBJ4LCy,1785000,Petrol,Automatic,Toyota,Camry,2005,Gray,Nigerian Used,131280.0,2400.0,Registered,Registered,,,,,,,
nMQQzQjvlyibx8kWJxCj5AKd,1890000,Petrol,Automatic,Honda,Accord,2011,Black,Nigerian Used,259750.0,2000.0,Registered,Registered,,,,,,,LAGOS
zwrhlFXF8Wgt3VJu3aHnrorN,4680000,Petrol,Automatic,Toyota,FJ Cruiser,2007,Black,Nigerian Used,166185.0,4000.0,Registered,Imported,SUV,,,,,,LAGOS
csW0uqwshvvAGUTGVapXklUa,2625000,Petrol,Automatic,Toyota,Corolla,2013,Gray,Nigerian Used,143368.0,1800.0,Registered,Registered,,,,,,,
BFko8ODY4PZkERHJ94sWKFhb,2745000,Petrol,Automatic,Toyota,Avensis,2009,Black,Nigerian Used,264270.0,2000.0,Registered,Registered,,,,,,,ABUJA
8hGo7wcSyZYxGCH7MGyMvJf1,2385000,Petrol,Automatic,Toyota,Corolla,2005,Green,Nigerian Used,422195.0,1800.0,Registered,Registered,,,,,,,LAGOS
iSvE20QE3gMbVCgp6nGlBhrt,8840000,Petrol,Automatic,Toyota,Venza,2009,Silver,Foreign Used,138173.0,3500.0,Imported,Imported,SUV,,,,,,
bd79Ev4NBgt4FLMQE87fmCUU,2625000,Petrol,Automatic,BMW,X5,2006,Black,Nigerian Used,111710.0,4400.0,Registered,Registered,SUV,4.4i,All Wheel,5.0,8.0,320.0,ABUJA
fqiTAMHZrEB03N3NHEIRxQKF,2992500,Petrol,Automatic,Toyota,Highlander,2004,Beige,Foreign Used,369773.0,3300.0,Imported,Imported,SUV,,,,,,
uAWp7vzaOANQw0piXi4w4DoJ,1685000,Petrol,Automatic,Toyota,4-Runner,2005,Black,Nigerian Used,318813.0,4000.0,Registered,Imported,SUV,SR5 V6,Rear Wheel,5.0,6.0,245.0,LAGOS
svGaVYAPHlWmTISGMZymyGnj,1890000,Petrol,Automatic,Opel,Vectra,2002,Blue,Nigerian Used,254308.0,2400.0,Registered,Registered,,,,,,,Abuja
dliRw6mLRg5BmAhkNhmeSEaP,1575000,Petrol,Automatic,Toyota,4-Runner,1998,Gold,Nigerian Used,197783.0,2700.0,Registered,Registered,SUV,,,,,,LAGOS
6i41Gvk7FcBP16kdHBPnJ8K7,1995000,Petrol,Automatic,Ford,Edge,2007,Black,Nigerian Used,267959.0,3500.0,Registered,Registered,SUV,SEL 4dr AWD (3.5L 6cyl 6A),All Wheel,5.0,6.0,265.0,ABUJA
8xQjX3ESCAN3dWmh4XHYYKWO,8300000,Petrol,Automatic,Mercedes-Benz,C300,2015,Black,Nigerian Used,24752.0,2000.0,Registered,Imported,Sedan,Base AWD 4Matic Sedan (2.0L 4cyl 7A),All Wheel,5.0,4.0,241.0,ABUJA
2HZdWcnBA6USfXwYEzHurEx6,1890000,Petrol,Manual,Citroen,C4,2006,Black,Foreign Used,245540.0,1600.0,Imported,Imported,Hatchback,1.6i Automatic,Front Wheel,5.0,4.0,109.0,
oIaUIT9edqw3JTlmDVAm1TDI,2392000,Petrol,Automatic,Toyota,Corolla,2004,Blue,Nigerian Used,254864.0,1800.0,Registered,Registered,Sedan,1.4 D Automatic,Front,5.0,4.0,90.0,Lagos
cSljoUwHpaQsRAAx363Ue9ML,3675000,Petrol,Automatic,Peugeot,508,2012,Silver,Nigerian Used,195199.0,2000.0,Registered,Registered,,,,,,,
1z1nqhEce73erhK1inmM1SPB,2184000,Petrol,Automatic,Lexus,RX 300,2003,Silver,Nigerian Used,180949.0,3000.0,Registered,Imported,SUV,,,,,,
8WuxIJms4VPjWVwUNg4usSg7,2184000,Petrol,Manual,Toyota,Corolla,2010,Black,Nigerian Used,283694.0,1800.0,Registered,Registered,Sedan,LE 4dr Sedan (1.8L 4cyl 4A),Front,5.0,4.0,132.0,IMO
aoQ9OK9yBxYoSKe5ybdi3rF5,1352000,Petrol,Automatic,Toyota,Camry,1998,Gold,Nigerian Used,288630.0,2200.0,Registered,Registered,,Automatic,Front,,,,ABUJA
3arA4sz1LfLrcvJc39TCWy9W,4725000,Petrol,Automatic,Nissan,Quest,2012,Black,Foreign Used,82379.0,3500.0,Imported,Imported,Minivan,SL,Front Wheel,7.0,6.0,264.0,
gjkZ3L8FVIwZd2b8P3FZGpYn,3570000,Petrol,Manual,Honda,Civic,2010,Gray,Foreign Used,99999.0,1400.0,Imported,Imported,,1.4 5 Door,Front Wheel,5.0,4.0,100.0,
zM8hpGSvgtLY7SddAskQnhwV,1976000,Petrol,Automatic,Toyota,Avensis,2007,Black,Nigerian Used,115731.0,1800.0,Registered,Registered,,,,,,,Lagos
k8vHgPueDo2HY25yRaeLeltK,1890000,Petrol,Automatic,Toyota,Highlander,2002,Blue,Nigerian Used,341402.0,3000.0,Registered,Registered,SUV,V6 AWD,All Wheel,5.0,6.0,220.0,
hF0MkJHhjHJYaugr6yTV3Hq0,1780000,Petrol,Automatic,Mercedes-Benz,C230,2005,Silver,Nigerian Used,313756.0,1800.0,Registered,Registered,,,,,,,
mXi7FEk19qOi45b7rMfpMMiD,2080000,Petrol,Automatic,Honda,Civic,2009,Blue,Nigerian Used,129754.0,1800.0,Registered,Registered,,,,,,,
zM8hpGSvgtLY7SddAskQnhwV,1976000,Petrol,Automatic,Toyota,Avensis,2007,Black,Nigerian Used,115731.0,1800.0,Registered,Registered,,,,,,,Lagos
